order_id,platform,sku_code,product_name,category,order_value,shipping_fee,seller_voucher,platform_fee,order_status,transaction_date,review_score,review_text
ORD-20261970,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,275598,22792,5000,11023,COMPLETED,2026-05-26 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261971,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,506185,27090,15000,20247,COMPLETED,2026-06-04 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261972,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,369147,25176,15000,14765,CANCELLED,2026-06-04 00:00:00,,
ORD-20261973,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,669787,24838,5000,26791,RETURNED,2026-05-10 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261974,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,567046,23811,15000,22681,RETURNED,2026-06-16 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261975,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,344418,27085,15000,13776,COMPLETED,2026-08-19 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261976,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,407464,27929,15000,16298,COMPLETED,2026-08-04 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261977,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,403685,27228,15000,16147,RETURNED,2026-01-11 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261978,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,716159,10020,5000,28646,COMPLETED,2026-06-20 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261979,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,603454,13109,25000,24138,COMPLETED,2026-08-08 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261980,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,465614,20541,10000,18624,RETURNED,2026-01-22 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20261981,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,737850,24077,15000,29514,RETURNED,2026-07-19 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261982,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,92068,18415,5000,3682,CANCELLED,2026-03-02 00:00:00,,
ORD-20261983,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,270921,17502,15000,10836,CANCELLED,2026-05-27 00:00:00,,
ORD-20261984,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,196255,34183,15000,7850,COMPLETED,2026-09-07 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261985,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,626013,32049,5000,25040,COMPLETED,2026-06-17 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261986,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,344302,24193,5000,13772,RETURNED,2026-03-14 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261987,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,339155,22635,10000,13566,CANCELLED,2026-01-01 00:00:00,,
ORD-20261988,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,720802,13314,5000,28832,CANCELLED,2026-01-19 00:00:00,,
ORD-20261989,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,134809,13218,10000,5392,RETURNED,2026-03-26 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261990,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,419484,21630,5000,16779,RETURNED,2026-03-20 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261991,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,577327,26387,0,23093,COMPLETED,2026-05-28 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261992,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,310486,34798,5000,12419,COMPLETED,2026-01-15 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261993,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,337173,32551,5000,13486,COMPLETED,2026-03-23 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261994,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,442022,16902,0,17680,COMPLETED,2026-07-13 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261995,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,590206,12858,25000,23608,COMPLETED,2026-02-27 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261996,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,75153,29625,10000,3006,RETURNED,2026-06-07 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261997,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,295547,28965,25000,11821,COMPLETED,2026-06-25 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261998,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,408713,20307,10000,16348,COMPLETED,2026-02-25 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261999,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,65664,34494,0,2626,COMPLETED,2026-06-23 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262000,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,617416,14131,0,24696,COMPLETED,2026-07-06 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262001,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,695179,25775,0,27807,COMPLETED,2026-03-07 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262002,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,70577,22439,25000,2823,COMPLETED,2026-02-24 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262003,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,423178,14785,0,16927,COMPLETED,2026-03-04 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262004,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,177181,21519,25000,7087,CANCELLED,2026-06-16 00:00:00,,
ORD-20262005,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,539178,14920,5000,21567,CANCELLED,2026-03-31 00:00:00,,
ORD-20262006,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,300929,30328,5000,12037,COMPLETED,2026-08-06 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262007,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,274771,32391,0,10990,COMPLETED,2026-06-12 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262008,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,436531,25276,15000,17461,COMPLETED,2026-04-15 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262009,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,601011,15931,0,24040,RETURNED,2026-04-10 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262010,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,433854,20375,5000,17354,COMPLETED,2026-03-14 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262011,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,714252,21613,5000,28570,CANCELLED,2026-03-19 00:00:00,,
ORD-20262012,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,243379,17352,0,9735,COMPLETED,2026-07-15 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262013,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,426304,19495,15000,17052,COMPLETED,2026-03-11 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262014,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,126507,22467,10000,5060,RETURNED,2026-05-02 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20262015,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,98952,15518,5000,3958,CANCELLED,2026-06-15 00:00:00,,
ORD-20262016,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,209193,19315,25000,8367,COMPLETED,2026-03-29 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262017,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,344509,14561,10000,13780,CANCELLED,2026-05-17 00:00:00,,
ORD-20262018,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,568549,31925,25000,22741,COMPLETED,2026-09-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262019,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,743911,34630,0,29756,RETURNED,2026-01-11 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20262020,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,560875,11544,0,22435,COMPLETED,2026-06-08 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262021,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,504539,26137,25000,20181,COMPLETED,2026-08-26 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262022,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,710463,30733,25000,28418,CANCELLED,2026-08-01 00:00:00,,
ORD-20262023,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,301634,20757,5000,12065,COMPLETED,2026-02-14 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262024,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,234650,22159,0,9386,COMPLETED,2026-04-16 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262025,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,571346,23159,25000,22853,COMPLETED,2026-06-18 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262026,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,89020,25542,25000,3560,CANCELLED,2026-01-03 00:00:00,,
ORD-20262027,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,493168,15945,15000,19726,COMPLETED,2026-08-01 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262028,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,717091,34416,5000,28683,COMPLETED,2026-07-01 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262029,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,593099,12712,25000,23723,COMPLETED,2026-01-16 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262030,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,307757,30083,5000,12310,COMPLETED,2026-04-07 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262031,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,626786,19818,10000,25071,RETURNED,2026-03-27 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20262032,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,102192,21771,0,4087,COMPLETED,2026-01-17 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262033,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,117720,26197,5000,4708,COMPLETED,2026-05-09 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262034,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,416581,12719,0,16663,RETURNED,2026-07-15 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20262035,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,131244,33349,15000,5249,COMPLETED,2026-02-16 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262036,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,122459,25792,5000,4898,COMPLETED,2026-07-19 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262037,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,720854,25444,15000,28834,RETURNED,2026-04-15 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20262038,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,302443,13756,5000,12097,COMPLETED,2026-05-08 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262039,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,725184,22660,0,29007,COMPLETED,2026-01-21 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262040,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,545077,11614,0,21803,COMPLETED,2026-07-10 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262041,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,382387,28641,25000,15295,RETURNED,2026-08-28 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20262042,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,185593,14333,0,7423,RETURNED,2026-08-23 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20262043,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,55542,13504,25000,2221,COMPLETED,2026-04-28 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262044,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,93545,24696,0,3741,COMPLETED,2026-03-23 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262045,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,450597,22546,10000,18023,RETURNED,2026-08-06 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262046,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,409199,14630,25000,16367,CANCELLED,2026-09-06 00:00:00,,
ORD-20262047,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,725545,21970,5000,29021,CANCELLED,2026-05-20 00:00:00,,
ORD-20262048,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,491881,28113,25000,19675,COMPLETED,2026-08-30 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262049,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,545829,24686,25000,21833,RETURNED,2026-08-11 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262050,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,86887,11364,15000,3475,CANCELLED,2026-06-24 00:00:00,,
ORD-20262051,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,665891,30524,0,26635,COMPLETED,2026-02-21 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262052,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,244656,12325,0,9786,RETURNED,2026-02-06 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20262053,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,554393,17186,25000,22175,COMPLETED,2026-08-02 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262054,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,602167,33246,10000,24086,CANCELLED,2026-03-20 00:00:00,,
ORD-20262055,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,168985,25760,15000,6759,COMPLETED,2026-03-29 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262056,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,323866,12700,5000,12954,COMPLETED,2026-09-04 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262057,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,661358,33201,5000,26454,RETURNED,2026-08-03 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20262058,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,422868,27879,15000,16914,CANCELLED,2026-05-15 00:00:00,,
ORD-20262059,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,635040,27097,0,25401,CANCELLED,2026-01-06 00:00:00,,
ORD-20262060,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,588340,16706,0,23533,COMPLETED,2026-01-24 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262061,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,640973,12419,0,25638,CANCELLED,2026-06-16 00:00:00,,
ORD-20262062,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,251332,13255,15000,10053,CANCELLED,2026-03-18 00:00:00,,
ORD-20262063,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,722291,20790,10000,28891,COMPLETED,2026-04-12 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262064,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,67440,10644,15000,2697,COMPLETED,2026-03-27 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262065,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,44350,16555,0,1774,COMPLETED,2026-06-16 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262066,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,683570,17791,15000,27342,COMPLETED,2026-08-16 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262067,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,530924,13988,5000,21236,COMPLETED,2026-09-05 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262068,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,640218,11959,25000,25608,COMPLETED,2026-03-22 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262069,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,414941,24619,10000,16597,COMPLETED,2026-05-06 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262070,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,391652,14474,5000,15666,COMPLETED,2026-04-01 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262071,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,727687,10042,0,29107,COMPLETED,2026-04-08 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262072,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,359908,22567,0,14396,COMPLETED,2026-03-28 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262073,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,502576,23451,0,20103,COMPLETED,2026-04-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262074,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,585093,32542,0,23403,CANCELLED,2026-03-29 00:00:00,,
ORD-20262075,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,515905,31572,5000,20636,COMPLETED,2026-01-03 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262076,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,109091,20549,15000,4363,COMPLETED,2026-05-31 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262077,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,237219,25942,0,9488,RETURNED,2026-07-21 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262078,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,332874,17286,0,13314,COMPLETED,2026-02-11 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262079,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,729529,28673,5000,29181,COMPLETED,2026-02-02 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20262080,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,68857,15408,25000,2754,COMPLETED,2026-06-17 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262081,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,90552,23511,15000,3622,COMPLETED,2026-07-19 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262082,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,135480,17909,0,5419,COMPLETED,2026-02-19 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262083,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,233392,17144,0,9335,COMPLETED,2026-08-17 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262084,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,724082,17200,0,28963,COMPLETED,2026-06-12 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20262085,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,629746,32212,10000,25189,COMPLETED,2026-08-14 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20262086,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,650574,12806,25000,26022,COMPLETED,2026-06-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262087,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,348905,19597,10000,13956,COMPLETED,2026-02-20 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262088,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,671027,24477,0,26841,COMPLETED,2026-06-24 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262089,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,589986,28915,15000,23599,COMPLETED,2026-07-17 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262090,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,257036,33025,5000,10281,COMPLETED,2026-07-06 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262091,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,494940,21269,15000,19797,RETURNED,2026-03-05 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20262092,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,451914,27410,15000,18076,COMPLETED,2026-02-27 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20262093,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,484192,20161,5000,19367,RETURNED,2026-03-25 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20262094,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,315943,33018,0,12637,COMPLETED,2026-05-21 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262095,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,114280,23041,0,4571,COMPLETED,2026-03-11 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20262096,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,382444,18976,25000,15297,RETURNED,2026-07-07 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262097,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,545038,10843,15000,21801,RETURNED,2026-05-05 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20262098,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,380046,26869,25000,15201,COMPLETED,2026-02-27 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20262099,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,721699,14348,5000,28867,COMPLETED,2026-06-16 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20262100,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,508491,34048,0,20339,COMPLETED,2026-08-12 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20262101,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,637253,18393,0,25490,COMPLETED,2026-06-29 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
